vessel,begin_date,end_date,begin_port_id,end_port_id
146,2019-12-12,2019-12-17,90.0,108.0
146,2019-12-18,2019-12-24,108.0,90.0
146,2019-12-25,2019-12-30,90.0,34.0
147,2019-01-05,2019-01-19,88.0,51.0
147,2019-01-20,2019-02-05,51.0,22.0
147,2019-02-06,2019-02-19,22.0,65.0
147,2019-02-20,2019-03-12,65.0,38.0
147,2019-03-13,2019-03-29,38.0,30.0
147,2019-03-29,2019-04-06,30.0,21.0
147,2019-04-09,2019-04-11,21.0,90.0
147,2019-04-12,2019-04-20,90.0,51.0
147,2019-04-21,2019-04-28,51.0,90.0
147,2019-05-09,2019-05-15,90.0,72.0
147,2019-05-16,2019-05-23,72.0,90.0
147,2019-05-24,2019-05-29,90.0,29.0
147,2019-05-30,2019-06-03,29.0,90.0
147,2019-06-10,2019-06-14,90.0,7.0
147,2019-06-20,2019-06-30,7.0,51.0
147,2019-07-01,2019-07-10,51.0,90.0
147,2019-07-15,2019-07-20,90.0,121.0
147,2019-07-21,2019-07-26,121.0,90.0
147,2019-07-29,2019-08-02,90.0,54.0
147,2019-08-04,2019-08-14,54.0,148.0
147,2019-08-15,2019-08-20,148.0,90.0
147,2019-08-31,2019-09-05,90.0,7.0
147,2019-09-06,2019-09-12,7.0,90.0
147,2019-09-12,2019-09-18,90.0,22.0
147,2019-09-19,2019-09-26,22.0,90.0
147,2019-10-01,2019-10-07,90.0,108.0
147,2019-10-08,2019-10-14,108.0,90.0
147,2019-10-15,2019-10-21,90.0,72.0
147,2019-10-22,2019-10-29,72.0,90.0
147,2019-11-12,2019-11-20,90.0,13.0
147,2019-11-21,2019-11-27,13.0,90.0
147,2019-12-03,2019-12-11,90.0,51.0
147,2019-12-12,2019-12-17,51.0,90.0
147,2019-12-18,2019-12-24,90.0,139.0
148,2019-01-16,2019-01-26,21.0,139.0
148,2019-01-27,2019-02-11,139.0,65.0
148,2019-02-12,2019-02-20,65.0,21.0
148,2019-02-22,2019-02-28,21.0,65.0
148,2019-03-01,2019-03-13,65.0,54.0
148,2019-03-14,2019-04-11,54.0,21.0
148,2019-04-21,2019-04-23,21.0,54.0
148,2019-04-25,2019-04-27,54.0,21.0
148,2019-05-01,2019-05-09,21.0,111.0
148,2019-05-10,2019-05-16,111.0,21.0
148,2019-05-20,2019-05-28,21.0,38.0
148,2019-05-29,2019-06-04,38.0,21.0
148,2019-06-07,2019-06-13,21.0,51.0
148,2019-06-14,2019-06-20,51.0,21.0
148,2019-06-22,2019-06-30,21.0,65.0
148,2019-07-01,2019-07-14,65.0,168.0
148,2019-07-16,2019-07-20,168.0,21.0
148,2019-08-03,2019-08-07,21.0,154.0
148,2019-08-08,2019-08-12,154.0,21.0
148,2019-08-24,2019-08-28,21.0,7.0
148,2019-08-29,2019-09-01,7.0,21.0
148,2019-09-05,2019-09-14,21.0,65.0
148,2019-09-15,2019-09-28,65.0,30.0
148,2019-09-29,2019-10-07,30.0,21.0
148,2019-10-12,2019-10-20,21.0,65.0
148,2019-10-21,2019-10-27,65.0,21.0
148,2019-10-30,2019-11-05,21.0,72.0
148,2019-11-06,2019-11-12,72.0,21.0
148,2019-11-12,2019-11-20,21.0,65.0
148,2019-11-21,2019-11-29,65.0,21.0
148,2019-11-30,2019-12-11,21.0,141.0
148,2019-12-12,2019-12-26,141.0,149.0
149,2019-01-02,2019-01-02,21.0,114.0
149,2019-01-10,2019-01-30,114.0,30.0
149,2019-01-31,2019-02-15,30.0,114.0
149,2019-03-11,2019-03-27,114.0,101.0
149,2019-03-30,2019-04-02,101.0,35.0
149,2019-04-03,2019-04-09,35.0,114.0
149,2019-04-13,2019-04-17,114.0,101.0
149,2019-04-18,2019-04-19,101.0,114.0
149,2019-04-28,2019-05-02,114.0,35.0
149,2019-05-04,2019-05-08,35.0,114.0
149,2019-05-12,2019-05-13,114.0,101.0
149,2019-05-14,2019-05-15,101.0,114.0
149,2019-05-16,2019-06-05,114.0,51.0
149,2019-06-06,2019-06-14,51.0,115.0
149,2019-06-14,2019-06-25,115.0,101.0
149,2019-06-26,2019-06-27,101.0,114.0
149,2019-07-10,2019-07-13,114.0,35.0
149,2019-07-15,2019-07-19,35.0,114.0
149,2019-08-04,2019-08-04,114.0,101.0
149,2019-08-06,2019-08-20,101.0,23.0
149,2019-08-22,2019-08-27,23.0,101.0
149,2019-08-29,2019-08-29,101.0,114.0
149,2019-08-30,2019-09-16,114.0,51.0
149,2019-09-17,2019-09-28,51.0,54.0
149,2019-10-01,2019-10-18,54.0,101.0
149,2019-10-19,2019-10-20,101.0,114.0
149,2019-10-21,2019-10-28,114.0,80.0
150,2019-01-01,2019-01-05,148.0,149.0
150,2019-01-07,2019-01-20,149.0,59.0
150,2019-01-21,2019-02-01,59.0,121.0
150,2019-02-02,2019-02-13,121.0,114.0
150,2019-02-17,2019-02-19,114.0,59.0
150,2019-02-20,2019-03-05,59.0,18.0
150,2019-03-07,2019-03-21,18.0,59.0
150,2019-03-22,2019-04-04,59.0,22.0
150,2019-04-05,2019-04-20,22.0,59.0
150,2019-04-21,2019-05-05,59.0,149.0
150,2019-05-06,2019-05-20,149.0,59.0
150,2019-05-21,2019-06-04,59.0,34.0
150,2019-06-05,2019-07-13,34.0,59.0
150,2019-07-15,2019-07-16,59.0,114.0
150,2019-07-24,2019-07-27,114.0,45.0
150,2019-07-29,2019-07-31,45.0,114.0
150,2019-08-09,2019-08-11,114.0,59.0
150,2019-08-12,2019-08-30,59.0,98.0
150,2019-09-01,2019-09-14,98.0,59.0
150,2019-09-15,2019-09-23,59.0,115.0
150,2019-09-23,2019-09-30,115.0,70.0
150,2019-10-01,2019-10-31,70.0,48.0
150,2019-11-01,2019-11-09,48.0,115.0
150,2019-11-09,2019-12-04,115.0,154.0
150,2019-12-05,2019-12-15,154.0,59.0
150,2019-12-16,2019-12-30,59.0,58.0
151,2019-01-02,2019-02-12,21.0,7.0
151,2019-02-13,2019-03-12,7.0,51.0
151,2019-03-13,2019-04-11,51.0,30.0
151,2019-04-12,2019-04-27,30.0,59.0
151,2019-04-28,2019-05-12,59.0,65.0
151,2019-05-13,2019-05-20,65.0,115.0
151,2019-05-21,2019-07-10,115.0,30.0
151,2019-07-11,2019-08-09,30.0,152.0
151,2019-08-09,2019-08-24,152.0,59.0
151,2019-08-25,2019-09-10,59.0,51.0
151,2019-09-10,2019-10-14,51.0,65.0
151,2019-11-16,2019-11-23,65.0,115.0
151,2019-11-24,2019-12-17,115.0,22.0
152,2019-01-03,2019-01-06,148.0,30.0
152,2019-01-07,2019-01-23,30.0,114.0
152,2019-01-25,2019-01-26,114.0,101.0
152,2019-01-27,2019-02-12,101.0,51.0
152,2019-03-23,2019-04-12,51.0,101.0
152,2019-04-14,2019-04-16,101.0,114.0
152,2019-04-25,2019-05-01,114.0,23.0
152,2019-05-03,2019-05-12,23.0,114.0
152,2019-05-21,2019-06-06,114.0,101.0
152,2019-06-08,2019-06-14,101.0,35.0
152,2019-06-15,2019-06-19,35.0,114.0
152,2019-06-21,2019-06-28,114.0,101.0
152,2019-07-01,2019-07-02,101.0,114.0
152,2019-07-03,2019-07-20,114.0,51.0
152,2019-07-21,2019-08-14,51.0,114.0
152,2019-08-15,2019-08-15,114.0,101.0
152,2019-08-17,2019-09-01,101.0,30.0
152,2019-09-02,2019-09-26,30.0,101.0
152,2019-09-27,2019-09-28,101.0,114.0
152,2019-09-30,2019-10-07,114.0,115.0
152,2019-10-08,2019-10-16,115.0,51.0
152,2019-10-17,2019-11-06,51.0,101.0
152,2019-11-07,2019-11-08,101.0,114.0
152,2019-11-09,2019-11-16,114.0,35.0
152,2019-11-17,2019-11-29,35.0,114.0
152,2019-12-01,2019-12-12,114.0,101.0
152,2019-12-14,2019-12-15,101.0,114.0
153,2019-01-01,2019-02-27,21.0,72.0
153,2019-02-27,2019-03-30,72.0,38.0
153,2019-03-30,2019-04-28,38.0,58.0
153,2019-04-29,2019-05-14,58.0,59.0
153,2019-06-14,2019-07-31,59.0,38.0
153,2019-08-01,2019-09-01,38.0,72.0
153,2019-09-02,2019-09-15,72.0,54.0
153,2019-10-09,2019-10-10,54.0,115.0
153,2019-10-11,2019-12-12,115.0,58.0
154,2019-01-01,2019-01-03,13.0,65.0
154,2019-03-16,2019-03-31,65.0,39.0
154,2019-04-01,2019-04-17,39.0,65.0
154,2019-04-19,2019-05-05,65.0,58.0
154,2019-05-06,2019-05-12,58.0,21.0
154,2019-05-14,2019-05-22,21.0,65.0
154,2019-06-08,2019-06-15,65.0,21.0
154,2019-06-17,2019-06-24,21.0,65.0
154,2019-06-25,2019-07-02,65.0,21.0
154,2019-07-17,2019-07-28,21.0,65.0
154,2019-07-29,2019-08-10,65.0,21.0
154,2019-08-21,2019-08-28,21.0,54.0
154,2019-08-29,2019-09-03,54.0,115.0
154,2019-09-24,2019-10-23,115.0,21.0
154,2019-10-24,2019-11-01,21.0,65.0
154,2019-11-03,2019-11-21,65.0,76.0
154,2019-11-22,2019-12-06,76.0,65.0
155,2019-01-01,2019-01-03,130.0,48.0
155,2019-01-04,2019-01-15,48.0,90.0
155,2019-01-16,2019-02-05,90.0,48.0
155,2019-02-06,2019-02-20,48.0,51.0
155,2019-02-21,2019-03-08,51.0,22.0
155,2019-03-09,2019-03-31,22.0,121.0
155,2019-04-01,2019-04-05,121.0,90.0
155,2019-04-19,2019-04-25,90.0,34.0
155,2019-04-25,2019-05-06,34.0,90.0
155,2019-05-10,2019-05-17,90.0,22.0
155,2019-05-17,2019-05-25,22.0,90.0
155,2019-06-22,2019-07-01,90.0,146.0
155,2019-07-01,2019-07-24,146.0,90.0
155,2019-07-27,2019-08-02,90.0,34.0
155,2019-08-03,2019-08-11,34.0,54.0
155,2019-08-12,2019-08-12,54.0,115.0
155,2019-09-17,2019-09-18,115.0,54.0
155,2019-09-19,2019-09-22,54.0,90.0
155,2019-10-17,2019-10-25,90.0,152.0
155,2019-10-25,2019-11-06,152.0,90.0
155,2019-11-07,2019-11-15,90.0,51.0
155,2019-11-15,2019-11-21,51.0,90.0
155,2019-11-22,2019-11-29,90.0,34.0
155,2019-11-29,2019-12-12,34.0,90.0
155,2019-12-15,2019-12-24,90.0,65.0
156,2019-01-13,2019-01-17,21.0,51.0
156,2019-01-18,2019-02-03,51.0,111.0
156,2019-02-04,2019-02-21,111.0,65.0
156,2019-03-30,2019-04-06,65.0,21.0
156,2019-04-07,2019-04-14,21.0,58.0
156,2019-04-15,2019-04-23,58.0,21.0
156,2019-04-26,2019-05-02,21.0,65.0
156,2019-05-04,2019-05-13,65.0,21.0
156,2019-05-17,2019-05-20,21.0,7.0
156,2019-05-21,2019-05-26,7.0,21.0
156,2019-05-28,2019-06-03,21.0,65.0
156,2019-06-04,2019-06-14,65.0,21.0
156,2019-06-15,2019-06-19,21.0,168.0
156,2019-06-21,2019-06-22,168.0,115.0
156,2019-06-22,2019-06-29,115.0,21.0
156,2019-08-15,2019-08-18,21.0,115.0
156,2019-08-19,2019-08-20,115.0,168.0
156,2019-08-22,2019-08-25,168.0,21.0
156,2019-08-26,2019-09-03,21.0,65.0
156,2019-09-04,2019-09-10,65.0,21.0
156,2019-09-12,2019-09-17,21.0,7.0
156,2019-09-18,2019-09-25,7.0,21.0
156,2019-09-27,2019-10-10,21.0,154.0
156,2019-10-10,2019-10-15,154.0,21.0
156,2019-10-17,2019-10-22,21.0,111.0
156,2019-10-23,2019-10-31,111.0,21.0
156,2019-11-04,2019-11-09,21.0,65.0
156,2019-11-09,2019-11-16,65.0,21.0
156,2019-11-19,2019-11-22,21.0,7.0
156,2019-11-23,2019-12-14,7.0,139.0
156,2019-12-15,2019-12-21,139.0,21.0
156,2019-12-22,2019-12-28,21.0,65.0
157,2019-01-18,2019-01-28,150.0,121.0
157,2019-01-29,2019-02-15,121.0,150.0
157,2019-02-16,2019-02-25,150.0,90.0
157,2019-02-26,2019-03-04,90.0,51.0
157,2019-03-05,2019-03-27,51.0,150.0
157,2019-03-28,2019-04-03,150.0,90.0
157,2019-04-04,2019-04-13,90.0,126.0
157,2019-04-15,2019-04-25,126.0,90.0
157,2019-04-27,2019-05-01,90.0,29.0
157,2019-05-02,2019-05-08,29.0,90.0
157,2019-05-16,2019-05-22,90.0,150.0
157,2019-05-24,2019-05-30,150.0,90.0
157,2019-05-31,2019-06-01,90.0,54.0
157,2019-06-02,2019-06-13,54.0,152.0
157,2019-06-13,2019-06-21,152.0,90.0
157,2019-07-02,2019-07-09,90.0,150.0
157,2019-07-11,2019-07-22,150.0,7.0
157,2019-07-22,2019-07-27,7.0,90.0
157,2019-07-28,2019-08-01,90.0,7.0
157,2019-08-01,2019-08-06,7.0,90.0
157,2019-08-09,2019-08-17,90.0,150.0
157,2019-08-18,2019-08-24,150.0,90.0
157,2019-08-31,2019-09-10,90.0,48.0
157,2019-09-10,2019-09-19,48.0,90.0
157,2019-09-22,2019-09-27,90.0,13.0
157,2019-09-29,2019-10-04,13.0,90.0
157,2019-10-07,2019-10-13,90.0,123.0
157,2019-10-15,2019-10-25,123.0,90.0
157,2019-10-26,2019-11-02,90.0,150.0
157,2019-11-03,2019-11-11,150.0,90.0
157,2019-11-12,2019-11-18,90.0,139.0
157,2019-11-20,2019-12-04,139.0,13.0
157,2019-12-06,2019-12-12,13.0,90.0
157,2019-12-13,2019-12-18,90.0,34.0
158,2019-01-02,2019-01-10,90.0,112.0
158,2019-01-11,2019-01-25,112.0,22.0
158,2019-01-26,2019-02-08,22.0,112.0
158,2019-02-09,2019-02-28,112.0,108.0
158,2019-03-01,2019-03-13,108.0,58.0
158,2019-03-14,2019-04-04,58.0,54.0
158,2019-05-07,2019-05-09,54.0,115.0
158,2019-05-09,2019-05-10,115.0,54.0
158,2019-05-12,2019-05-12,54.0,115.0
158,2019-05-14,2019-05-18,115.0,90.0
158,2019-05-27,2019-06-05,90.0,108.0
158,2019-06-05,2019-06-14,108.0,90.0
158,2019-06-15,2019-06-20,90.0,34.0
158,2019-06-21,2019-06-28,34.0,90.0
158,2019-07-04,2019-07-12,90.0,143.0
158,2019-07-12,2019-07-20,143.0,90.0
158,2019-07-30,2019-08-06,90.0,13.0
158,2019-08-07,2019-08-15,13.0,90.0
158,2019-08-22,2019-08-26,90.0,7.0
158,2019-08-27,2019-09-02,7.0,115.0
158,2019-09-02,2019-09-05,115.0,90.0
158,2019-09-11,2019-09-19,90.0,111.0
158,2019-09-19,2019-09-25,111.0,90.0
158,2019-10-10,2019-10-17,90.0,152.0
158,2019-10-18,2019-10-27,152.0,90.0
158,2019-11-22,2019-11-27,90.0,162.0
158,2019-11-29,2019-12-07,162.0,90.0
158,2019-12-08,2019-12-14,90.0,22.0
158,2019-12-14,2019-12-21,22.0,90.0
159,2019-01-14,2019-01-27,111.0,162.0
159,2019-01-28,2019-02-27,162.0,146.0
159,2019-02-28,2019-03-09,146.0,54.0
159,2019-04-16,2019-04-17,54.0,115.0
159,2019-04-17,2019-04-18,115.0,54.0
159,2019-04-21,2019-04-24,54.0,90.0
159,2019-04-29,2019-05-05,90.0,152.0
159,2019-05-06,2019-05-13,152.0,90.0
159,2019-05-16,2019-05-23,90.0,48.0
159,2019-05-24,2019-05-31,48.0,90.0
159,2019-06-02,2019-06-10,90.0,38.0
159,2019-06-10,2019-06-17,38.0,90.0
159,2019-06-24,2019-07-01,90.0,65.0
159,2019-07-02,2019-07-17,65.0,51.0
159,2019-07-18,2019-07-25,51.0,90.0
159,2019-07-31,2019-08-08,90.0,48.0
159,2019-08-09,2019-08-18,48.0,90.0
159,2019-08-24,2019-09-02,90.0,65.0
159,2019-09-03,2019-09-09,65.0,90.0
159,2019-09-10,2019-09-16,90.0,51.0
159,2019-09-17,2019-09-23,51.0,90.0
159,2019-09-24,2019-09-27,90.0,121.0
159,2019-09-28,2019-10-01,121.0,90.0
159,2019-10-02,2019-10-08,90.0,22.0
159,2019-10-10,2019-10-16,22.0,90.0
159,2019-10-17,2019-10-23,90.0,65.0
159,2019-10-25,2019-11-06,65.0,90.0
159,2019-11-07,2019-11-15,90.0,48.0
159,2019-11-16,2019-11-23,48.0,90.0
159,2019-11-23,2019-11-26,90.0,121.0
159,2019-11-27,2019-12-01,121.0,90.0
159,2019-12-01,2019-12-10,90.0,11.0
159,2019-12-11,2019-12-16,11.0,90.0
159,2019-12-17,2019-12-22,90.0,152.0
159,2019-12-23,2019-12-29,152.0,90.0
160,2019-03-25,2019-03-27,13.0,154.0
160,2019-03-28,2019-03-31,154.0,90.0
160,2019-04-01,2019-04-10,90.0,13.0
160,2019-04-11,2019-04-16,13.0,90.0
160,2019-04-17,2019-04-22,90.0,13.0
160,2019-04-23,2019-04-28,13.0,90.0
160,2019-05-02,2019-05-08,90.0,13.0
160,2019-05-09,2019-05-15,13.0,90.0
160,2019-05-20,2019-05-27,90.0,13.0
160,2019-05-28,2019-06-02,13.0,90.0
160,2019-06-03,2019-06-10,90.0,13.0
160,2019-06-11,2019-06-16,13.0,90.0
160,2019-06-19,2019-06-24,90.0,13.0
160,2019-07-14,2019-07-20,13.0,90.0
160,2019-07-21,2019-07-26,90.0,13.0
160,2019-07-27,2019-08-02,13.0,90.0
160,2019-08-03,2019-08-12,90.0,13.0
160,2019-08-12,2019-08-18,13.0,90.0
160,2019-08-19,2019-08-25,90.0,13.0
160,2019-08-26,2019-09-02,13.0,90.0
160,2019-09-05,2019-09-09,90.0,154.0
160,2019-09-10,2019-09-14,154.0,13.0
160,2019-09-15,2019-09-20,13.0,90.0
160,2019-09-21,2019-09-25,90.0,13.0
160,2019-09-26,2019-10-03,13.0,54.0
160,2019-10-27,2019-10-28,54.0,115.0
160,2019-10-30,2019-11-13,115.0,13.0
160,2019-11-14,2019-11-19,13.0,90.0
160,2019-11-20,2019-11-26,90.0,13.0
160,2019-11-27,2019-12-02,13.0,90.0
160,2019-12-03,2019-12-08,90.0,13.0
160,2019-12-10,2019-12-16,13.0,90.0
161,2019-01-11,2019-01-25,95.0,91.0
161,2019-01-26,2019-02-09,91.0,82.0
161,2019-02-28,2019-03-16,82.0,10.0
161,2019-03-29,2019-04-12,10.0,24.0
161,2019-04-13,2019-05-05,24.0,10.0
161,2019-05-13,2019-05-25,10.0,144.0
161,2019-05-25,2019-06-07,144.0,10.0
161,2019-06-10,2019-06-25,10.0,24.0
161,2019-06-26,2019-07-08,24.0,10.0
161,2019-07-27,2019-08-20,10.0,24.0
161,2019-08-22,2019-09-06,24.0,10.0
161,2019-09-07,2019-09-21,10.0,20.0
161,2019-09-21,2019-10-15,20.0,165.0
161,2019-10-30,2019-11-16,165.0,87.0
161,2019-11-17,2019-12-01,87.0,165.0
162,2019-01-04,2019-01-07,148.0,48.0
162,2019-01-08,2019-01-19,48.0,121.0
162,2019-01-20,2019-02-07,121.0,90.0
162,2019-02-14,2019-02-22,90.0,152.0
162,2019-02-23,2019-03-08,152.0,48.0
162,2019-03-09,2019-03-15,48.0,90.0
162,2019-03-17,2019-03-31,90.0,143.0
162,2019-04-01,2019-04-08,143.0,90.0
162,2019-04-09,2019-04-14,90.0,11.0
162,2019-04-16,2019-04-21,11.0,90.0
162,2019-04-23,2019-04-29,90.0,65.0
162,2019-04-30,2019-05-07,65.0,90.0
162,2019-05-14,2019-05-21,90.0,51.0
162,2019-05-22,2019-05-29,51.0,90.0
162,2019-05-31,2019-06-13,90.0,65.0
162,2019-06-13,2019-06-21,65.0,90.0
162,2019-06-30,2019-07-09,90.0,123.0
162,2019-07-11,2019-07-18,123.0,90.0
162,2019-07-18,2019-07-24,90.0,7.0
162,2019-07-24,2019-07-29,7.0,90.0
162,2019-08-02,2019-08-07,90.0,162.0
162,2019-08-08,2019-08-15,162.0,90.0
162,2019-08-21,2019-08-25,90.0,7.0
162,2019-08-26,2019-09-04,7.0,76.0
162,2019-10-09,2019-10-13,76.0,54.0
162,2019-10-24,2019-10-26,54.0,90.0
162,2019-10-31,2019-11-07,90.0,152.0
162,2019-11-08,2019-11-13,152.0,90.0
162,2019-11-14,2019-11-20,90.0,22.0
162,2019-11-21,2019-11-28,22.0,90.0
162,2019-11-30,2019-12-07,90.0,51.0
162,2019-12-08,2019-12-15,51.0,90.0
162,2019-12-18,2019-12-21,90.0,7.0
163,2019-01-02,2019-01-09,21.0,51.0
163,2019-01-10,2019-01-28,51.0,38.0
163,2019-01-29,2019-02-05,38.0,90.0
163,2019-02-10,2019-02-16,90.0,111.0
163,2019-02-17,2019-03-05,111.0,90.0
163,2019-03-21,2019-03-26,90.0,22.0
163,2019-03-27,2019-04-01,22.0,90.0
163,2019-04-02,2019-04-09,90.0,58.0
163,2019-04-10,2019-04-17,58.0,90.0
163,2019-04-18,2019-04-23,90.0,139.0
163,2019-04-24,2019-05-03,139.0,90.0
163,2019-05-04,2019-05-12,90.0,22.0
163,2019-05-13,2019-05-20,22.0,90.0
163,2019-06-12,2019-06-15,90.0,7.0
163,2019-06-16,2019-06-20,7.0,90.0
163,2019-06-22,2019-06-29,90.0,72.0
163,2019-06-30,2019-07-07,72.0,90.0
163,2019-08-01,2019-08-04,90.0,121.0
163,2019-08-05,2019-08-09,121.0,90.0
163,2019-08-15,2019-08-22,90.0,152.0
163,2019-08-23,2019-09-02,152.0,76.0
163,2019-10-08,2019-10-13,76.0,21.0
163,2019-10-13,2019-10-15,21.0,90.0
163,2019-10-24,2019-10-30,90.0,123.0
163,2019-10-31,2019-11-15,123.0,121.0
163,2019-11-15,2019-11-19,121.0,90.0
163,2019-11-20,2019-11-27,90.0,38.0
163,2019-11-28,2019-12-05,38.0,90.0
164,2019-01-03,2019-01-11,30.0,90.0
164,2019-01-12,2019-01-18,90.0,139.0
164,2019-01-19,2019-01-26,139.0,90.0
164,2019-01-27,2019-02-02,90.0,38.0
164,2019-02-03,2019-03-06,38.0,22.0
164,2019-03-07,2019-03-23,22.0,21.0
164,2019-03-24,2019-04-01,21.0,30.0
164,2019-04-02,2019-04-11,30.0,90.0
164,2019-04-12,2019-04-17,90.0,48.0
164,2019-04-19,2019-04-26,48.0,90.0
164,2019-04-29,2019-05-05,90.0,13.0
164,2019-05-06,2019-05-12,13.0,90.0
164,2019-05-26,2019-05-31,90.0,75.0
164,2019-06-01,2019-06-06,75.0,90.0
164,2019-06-22,2019-06-30,90.0,13.0
164,2019-06-30,2019-07-06,13.0,90.0
164,2019-07-14,2019-07-22,90.0,152.0
164,2019-07-22,2019-07-29,152.0,90.0
164,2019-08-26,2019-09-02,90.0,22.0
164,2019-09-03,2019-09-10,22.0,90.0
164,2019-09-16,2019-09-23,90.0,139.0
164,2019-09-25,2019-09-30,139.0,90.0
164,2019-10-01,2019-10-08,90.0,38.0
164,2019-10-10,2019-10-15,38.0,90.0
164,2019-10-19,2019-10-25,90.0,143.0
164,2019-10-26,2019-11-04,143.0,90.0
164,2019-11-08,2019-11-10,90.0,21.0
164,2019-11-10,2019-11-19,21.0,51.0
164,2019-11-19,2019-11-26,51.0,90.0
164,2019-11-27,2019-12-04,90.0,111.0
164,2019-12-04,2019-12-11,111.0,90.0
164,2019-12-11,2019-12-17,90.0,13.0
164,2019-12-18,2019-12-24,13.0,90.0
165,2019-05-13,2019-05-13,152.0,65.0
165,2019-05-19,2019-05-23,65.0,152.0
165,2019-06-21,2019-06-24,152.0,108.0
165,2019-06-25,2019-07-23,108.0,97.0
165,2019-07-27,2019-08-28,97.0,51.0
165,2019-09-15,2019-10-25,51.0,97.0
165,2019-10-26,2019-11-23,97.0,51.0
166,2019-02-25,2019-03-04,136.0,15.0
166,2019-03-09,2019-03-23,15.0,138.0
166,2019-03-24,2019-04-08,138.0,15.0
166,2019-04-09,2019-04-28,15.0,138.0
166,2019-04-30,2019-05-16,138.0,20.0
166,2019-05-16,2019-05-28,20.0,36.0
166,2019-05-29,2019-06-12,36.0,138.0
166,2019-06-13,2019-06-22,138.0,120.0
166,2019-06-23,2019-07-07,120.0,138.0
166,2019-07-08,2019-08-07,138.0,34.0
166,2019-08-08,2019-09-10,34.0,160.0
166,2019-09-11,2019-09-17,160.0,83.0
166,2019-09-18,2019-09-22,83.0,138.0
166,2019-09-23,2019-10-07,138.0,120.0
166,2019-10-08,2019-10-20,120.0,138.0
166,2019-10-26,2019-11-08,138.0,33.0
166,2019-11-09,2019-11-16,33.0,46.0
166,2019-12-04,2019-12-06,46.0,144.0
166,2019-12-07,2019-12-25,144.0,138.0
167,2019-01-01,2019-01-15,120.0,138.0
167,2019-01-16,2019-02-14,138.0,38.0
167,2019-02-15,2019-02-18,38.0,72.0
167,2019-02-25,2019-03-26,72.0,138.0
167,2019-03-27,2019-04-25,138.0,72.0
167,2019-04-27,2019-05-26,72.0,138.0
167,2019-05-27,2019-06-22,138.0,72.0
167,2019-06-28,2019-07-26,72.0,138.0
167,2019-07-27,2019-08-23,138.0,58.0
167,2019-08-24,2019-08-30,58.0,72.0
167,2019-09-02,2019-09-29,72.0,138.0
167,2019-09-30,2019-10-27,138.0,38.0
167,2019-10-27,2019-10-29,38.0,72.0
167,2019-11-01,2019-11-27,72.0,138.0
167,2019-11-30,2019-12-28,138.0,38.0
168,2019-02-03,2019-03-07,139.0,97.0
168,2019-03-08,2019-04-09,97.0,111.0
168,2019-04-10,2019-05-12,111.0,97.0
168,2019-05-13,2019-06-09,97.0,139.0
168,2019-06-10,2019-07-15,139.0,97.0
168,2019-07-16,2019-08-16,97.0,111.0
168,2019-08-17,2019-09-11,111.0,97.0
168,2019-09-12,2019-11-08,97.0,170.0
168,2019-11-12,2019-11-23,170.0,97.0
170,2019-02-17,2019-02-25,169.0,98.0
170,2019-02-26,2019-03-25,98.0,169.0
170,2019-03-28,2019-04-06,169.0,88.0
170,2019-04-07,2019-04-20,88.0,169.0
170,2019-04-26,2019-04-30,169.0,111.0
170,2019-05-01,2019-05-06,111.0,169.0
170,2019-05-13,2019-05-19,169.0,38.0
170,2019-05-20,2019-05-25,38.0,169.0
170,2019-06-22,2019-06-25,169.0,51.0
170,2019-06-26,2019-06-30,51.0,169.0
170,2019-07-02,2019-07-09,169.0,7.0
170,2019-07-09,2019-07-16,7.0,169.0
170,2019-07-27,2019-08-01,169.0,18.0
170,2019-08-02,2019-08-07,18.0,169.0
170,2019-08-16,2019-08-19,169.0,48.0
170,2019-08-20,2019-08-24,48.0,72.0
170,2019-08-25,2019-08-30,72.0,169.0
170,2019-08-31,2019-09-09,169.0,7.0
170,2019-09-11,2019-09-18,7.0,169.0
170,2019-11-12,2019-11-20,169.0,48.0
170,2019-11-21,2019-11-26,48.0,169.0
170,2019-12-01,2019-12-06,169.0,40.0
170,2019-12-07,2019-12-14,40.0,169.0
171,2019-01-04,2019-01-10,169.0,38.0
171,2019-01-11,2019-02-03,38.0,22.0
171,2019-02-04,2019-02-23,22.0,51.0
171,2019-02-24,2019-03-01,51.0,169.0
171,2019-03-09,2019-03-22,169.0,139.0
171,2019-03-23,2019-04-06,139.0,152.0
171,2019-04-07,2019-04-14,152.0,169.0
171,2019-04-16,2019-04-23,169.0,76.0
171,2019-04-24,2019-05-02,76.0,169.0
171,2019-05-05,2019-05-08,169.0,22.0
171,2019-05-10,2019-05-14,22.0,169.0
171,2019-05-23,2019-05-28,169.0,130.0
171,2019-05-29,2019-06-04,130.0,169.0
171,2019-06-29,2019-07-05,169.0,149.0
171,2019-07-07,2019-07-16,149.0,169.0
171,2019-07-25,2019-07-28,169.0,40.0
171,2019-07-28,2019-08-02,40.0,169.0
171,2019-08-21,2019-08-26,169.0,108.0
171,2019-08-27,2019-09-01,108.0,169.0
171,2019-09-04,2019-09-06,169.0,141.0
171,2019-09-07,2019-09-11,141.0,169.0
171,2019-09-17,2019-09-25,169.0,22.0
171,2019-09-27,2019-09-29,22.0,72.0
171,2019-09-29,2019-10-13,72.0,169.0
171,2019-10-13,2019-10-15,169.0,48.0
